6 111100
^ 51007
A 20111
d 10104
a 71007
a 01004
A 80206
D 110109
d 10500
A 110602
A 60504
D 40203
A 00001
D 41105
A 40611
D 50107
r 50906
/ 10809
Q 90708
a 110505
p 70605
a 90811
d 20404
d 90111
o 30502
d 100006
D 60701
Q 70404
d 80509
R 70810
D 30010
D 20409
O 80800
d 70008
d 40905
D 110109
A 80010
D 10907
{ 40009
D 20610
A 81102
% 80807
A 20609
4 80100
d 90702
B 30500
D 60307
D 70404
C 10708
A 40511
d 50711
S 91011
D 01006
A 10101
D 30106
h 70705
d 101105
$ 51001
/ 71005
A 60807
D 80310
d 91009
D 90100
D 20509
a 71101
, 100102
A 20204
] 20905
w 70504
d 60707
d 01102
( 00202
D 101108
| 110504
a 60105
d 30703
A 80610
z 20108
d 50601
j 40911
d 41011
A 50902
] 30402
D 40205
d 80007
5 60209
e 40411
A 80407
T 50000
D 30205
% 71005
D 20011
A 110901
D 110506
D 90900
D 90607
A 10005
d 10507
A 11100
a 60103
a 20211
{ 10503
A 101110
H 30302
A 60310
D 60410
a 110610
d 10108
d 81010
a 90504
D 80202
D 10907
d 10801
& 50703
d 50607
j 91003
A 21103
2 70102
L 90102
A 60000
/ 80704
: 110301
a 61101
A 11011
D 11110
A 01000
x 11104
' 31103
d 60302
D 111004
A 10009
A 110509
A 20102
A 90004
R 00508
d 80009
D 30811
A 80402
d 31000
D 30901
A 100009
d 80709
D 80904
d 40501
d 10310
d 40102
/ 100802
d 80500
a 100411
d 60707
D 80104
D 50701
D 51100
& 20709
q 90909
D 71108
d 50908
` 30410
* 20611
a 100503
d 70707
a 40701
D 60610
D 61004
D 100101
g 50810
d 100003
D 91006
A 50507
U 50404
D 50506
a 30806
A 70300
a 60509
D 01002
d 40010
a 80002
d 30802
A 00408
a 40506
a 91004
d 00500
D 40606
d 100909
d 101003
d 60410
A 51010
A 70105
N 110504
a 90907
a 10504
A 41108
D 60301
D 101107
a 91102
e 90600
d 61003
a 20111
D 81109
D 50710
Y 81102
A 60506
D 70702
d 40610
D 90700
d 110005
- 80608
A 20908
a 60304
O 90407
D 10804
a 81005
D 00501
A 80608
a 61006
D 60211
D 100908
A 20902
a 110610
D 70010
A 20805
a 70302
d 20111
a 30211
A 101006
d 70302
d 101109
Z 00500
d 40206
= 40509
% 60702
D 20102
a 10205
A 110901
D 00909
a 00003
A 40411
a 60102
D 30405
W 20009
A 20802
A 31003
I 60705
a 110706
A 70707
a 110902
R 50210
D 60607
S 60907
A 70811
a 80606
a 20303
A 31006
` 20906
^ 80906
a 80901
D 111005
A 10007
d 00508
D 21105
A 100308
D 100610
a 70400
D 110103
A 31106
d 10109
i 60107
A 20308
A 50711
% 61105
A 60209
I 40106
P 11000
f 01104
d 20808
a 20402
Z 80101
D 40207
a 30607
9 30602
A 71102
A 20609
A 00410
d 60011
A 00208
D 90601
a 30606
A 101106
a 21107
A 100808
a 00111
d 70301
d 100107
a 30706
[ 40204
d 90904
a 40808
S 60303
D 31004
A 80902
D 00903
a 91007
A 30700
d 11109
A 00502
D 10908
D 70304
A 80205
A 90708
a 40800
s 00803
d 10310
P 01000
D 110602
a 51107
a 31104
a 10706
a 20211
c 30505
j 50700
a 31010
a 21100
d 40901
D 70904
A 30000
A 100905
D 60706
d 00508
A 80103
A 21007
% 81102
* 91105
a 110302
D 100301
d 40806
d 41008
> 80005
a 20704
A 30003
% 111008
D 90109
A 101104
= 30511
a 101105
a 80309
A 11101
; 90000
A 00901
x 00605
D 70900
a 41002
D 00004
A 80305
D 01100
` 20701
! 110005
a 60407
d 50907
c 50507
A 40903
i 110107
a 80710
w 21007
h 110502
p 10908
A 50206
s 71102
a 60111
A 30311
A 10509
A 70606
( 00310
{ 91010
d 100102
O 100006
D 90310
f 61105
a 40201
d 100511
D 30200
g 40006
d 40902
D 60608
% 111100
D 30301
a 10805
A 01108
D 100906
5 50003
d 20802
A 00311
D 100004
D 01107
a 41110
d 30308
A 90606
A 100811
D 40707
d 110503
D 51004
a 10409
A 60604
D 20604
a 60802
a 00902
D 60905
D 70309
d 70006
a 30508
C 70611
] 20908
a 60606
a 00904
[ 80303
a 51010
R 60209
A 00606
d 30405
d 20604
A 80201
a 40209
V 80300
P 100203
a 40107
A 101009
d 70000
a 110009
. 20211
a 20606
a 100807
a 20100
a 40900
D 40104
a 20211
A 71009
s 30207
A 60205
D 30903
D 40404
D 51005
d 91001
A 31000
A 81111
` 61010
U 40904
. 90905
l 100203
A 30906
D 51006
d 90403
u 100808
# 00110
d 91110
A 70008
d 60006
D 10010
" 61009
d 20310
D 40104
A 60407
a 80808
A 71103
O 100610
a 100600
d 20604
a 90011
v 01100
a 70706
d 60401
d 50607
& 40206
D 40911
d 11001
D 51005
a 20003
D 10805
D 70107
A 20500
a 90100
@ 80004
A 40310
A 80310
* 90802
a 10704
A 80601
a 20405
D 01001
D 30102
A 00806
d 00605
+ 10810
A 60704
a 60901
R 110610
D 40501
* 81004
) 50807
a 30603
a 60800
a 30110
a 100405
A 50306
D 30504
a 00210
a 20709
D 90400
A 31105
S 00705
d 90602
] 10405
a 00707
A 90007
D 40210
e 40406
d 100201
a 111008
D 80711
S 100505
D 70700
a 30900
A 110210
U 50608
" 100100
i 01109
U 110309
A 10907
A 100602
3 00805
D 00901
D 00805
c 30311
Y 40703
A 50303
D 60107
D 20011
A 70611
D 100210
a 90703
a 30004
0 20504
a 10003
C 10206
D 00504
a 90407
D 50001
a 60201
d 101011
z 81102
A 00900
a 40308
D 30107
D 30705
- 10705
D 30300
B 10506
A 100511
d 110711
a 40200
a 70609
D 20111
d 20501
y 50206
= 70707
D 60805
D 00903
& 20300
< 60410
A 60708
d 40007
N 110004
2 90705
g 00508
d 71001
d 40703
O 10411
a 50710
H 90809
/ 10710
a 40711
" 110011
A 40903
b 100904
D 100300
G 41107
D 100403
A 00310
: 80900
a 00709
a 100508
7 110908
d 20508
D 111109
D 60809
d 40610
d 00510
m 111006
D 20706
/ 80505
a 30704
d 90005
d 71108
A 80607
@ 110210
D 60806
a 60110
a 110010
a 80901
a 60911
d 80208
a 70211
d 100908
D 90503
k 10008
A 110103
A 80704
d 60006
a 20800
A 40104
_ 90606
O 70004
| 30606
A 00509
K 50810
) 30700
f 20909
a 50408
d 91009
a 20410
x 80400
D 20202
a 90907
a 00509
a 70106
C 10303
D 20111
a 01006
$ 60006
a 01105
+ 31101
D 00703
A 111002
m 00107
A 40602
d 60107
D 80505
a 90408
D 100408
d 100608
h 110200
d 00508
a 110201
a 110003
0 100805
A 31106
d 81004
A 00801
{ 00802
a 71102
A 100106
d 50803
d 30511
d 90203
a 110703
D 50510
d 40508
d 80302
d 50109
D 30002
D 60605
z 80608
D 100311
r 100511
A 40911
D 90104
A 90507
d 50604
G 100805
a 10600
E 21100
a 70402
A 40902
O 80804
D 30308
D 80105
D 30705
A 00607
d 71006
A 71007
a 70810
D 100008
a 70901
a 30604
A 11004
A 70000
a 50811
| 50505
q 10910
d 60204
D 01104
a 50508
d 00708
a 20109
D 00105
d 00800
z 60104
A 00204
W 30511
B 30706
D 21104
d 70900
f 100610
[ 110906
a 80006
a 80806
d 50003
a 100911
d 71101
Q 40802
A 21008
] 00400
A 90604
c 10700
? 90511
a 91007
d 20700
Z 70801
a 100308
a 90506
a 90310
A 20700
$ 110507
( 20805
a 90508
a 100606
A 80705
A 10007
a 51003
S 100101
d 90907
d 81005
A 110809
7 20901
D 00604
A 10307
d 60100
D 110505
A 10101
D 21007
k 61101
p 50201
D 70708
D 30411
D 90604
d 20806
R 40309
d 10301
A 80101
A 10211
a 51109
\ 80502
A 80411
d 70504
, 00105
z 20002
v 90611
> 20306
h 110805
a 70702
A 40511
@ 40906
_ 90306
a 80808
a 100809
j 80704
A 80306
a 40710
/ 70300
V 50006
M 00010
d 90200
a 80508
D 60109
d 71011
a 20200
A 90008
B 70111
K 40002
d 100908
A 30109
@ 60409
? 80506
d 30901
A 00310
D 90609
D 100604
D 80111
U 110100
g 110811
d 60508
D 90804
D 20111
a 01105
A 01100
a 90907
a 111011
A 50705
a 51004
A 50007
D 10008
D 31105
4 110711
A 80009
A 60403
a 11109
D 20004
L 90900
: 21000
d 70002
d 80601
d 60503
a 61110
A 50701
d 00501
D 00510
, 40411
a 20011
A 60708
a 80507
a 100104
d 100710
d 60604
A 101111
a 20203
a 110504
` 51109
A 40209
d 40503
A 70006
a 101102
D 50502
a 30601
A 30600
A 40903
_ 41102
a 10411
z 41110
d 50900
' 40200
a 40406
A 31104
{ 10004
A 70209
a 90502
d 100902
Q 100500
U 71002
D 20907
d 90709
a 20410
D 20103
a 60309
Z 101009
d 50003
A 90711
a 80208
d 100504
A 01009
a 70910
a 00102
a 20406
D 20311
a 101109
A 60905
D 80011
D 20505
A 10204
D 20411
d 00211
A 91109
D 70704
D 40708
d 60106
d 00408
D 70507
? 40602
d 40203
D 51002
z 110710
D 20703
d 61106
j 50803
a 60101
a 50708
d 50509
W 30611
a 10711
a 10600
d 10008
a 10310
a 80802
A 20400
A 110904
r 30306
A 100503
k 20907
^ 31010
S 20105
D 60309
a 00509
% 10009
D 60910
A 71107
D 70902
d 40207
d 70911
a 00600
A 80502
D 81100
a 41102
D 40209
z 10403
A 10502
q 10806
a 40510
A 20410
q 110610
D 30900
a 101003
a 91110
d 60008
A 101005
a 110901
A 10011
d 11011
d 101007
x 50706
A 100800
a 91101
A 50909
a 61009
D 90808
D 20000
B 30911
D 110601
{ 30403
D 20708
Q 01000
a 60107
A 01101
D 21102
A 20100
A 100107
D 20700
D 30503
A 10504
A 70004
a 30801
a 61009
d 21008
D 40507
D 71002
d 00410
D 30608
Z 90600
d 60307
l 100606
D 20205
A 101102
a 110010
A 20304
a 20104
A 70511
d 100208
D 80004
s 11103
D 70310
a 110001
a 31006
a 100604
d 70607
a 60502
u 80408
d 80700
a 100211
A 100906
D 50308
A 100302
a 100710
i 60809
a 40001
D 00706
d 91108
D 10008
D 81109
d 90500
D 40108
S 71111
D 90409
A 70900
A 111000
a 110100
D 70109
7 50000
5 80709
A 30607
D 80701
D 20702
U 40000
A 70211
D 10311
A 100601
d 50911
a 40111
d 81002
A 100504
A 80400
D 00306
& 81003
a 30509
D 20210
a 90104
A 60806
d 20910
O 80604
d 30401
z 50205
D 90703
A 40301
A 40308
$ 110211
4 41105
G 20303
A 90708
d 30108
O 100811
D 00101
0 50704
d 110501
a 11105
> 30500
A 41005
D 100605
E 50108
A 61110
d 60506
c 21000
A 70204
( 81104
A 40309
d 110910
D 00604
e 60711
d 110206
a 110501
a 30704
D 51011
A 50700
d 100603
c 100805
d 60605
5 71110
+ 70901
0 00409
A 10200
d 100107
A 81108
D 40602
R 60407
A 61111
d 00407
A 90408
Z 50409
D 50401
q 00506
a 100107
d 60402
a 00009
A 00103
3 90502
a 70808
d 10307
D 20205
D 10802
a 100210
d 100004
A 20505
a 30207
D 31005
[ 20807
a 20003
A 20803
d 110501
e 70000
a 60809
A 11110
d 70400
! 71104
a 91102
D 50708
& 20003
D 30102
D 10309
D 31002
U 60000
a 81111
A 10810
A 50607
a 00110
A 100311
D 90203
A 50307
. 40203
d 110205
D 80200
A 00701
) 50811
a 110909
A 90108
c 50809
x 60500
a 51002
& 51002
H 30600
: 70705
a 110704
q 100508
d 30504
d 90807
A 71001
$ 70505
d 91102
a 100111
5 70511
( 40809
N 30206
D 100004
D 100107
a 81004
D 30705
d 40707
d 100504
D 80203
d 80402
d 10108
a 50911
A 60211
d 80207
A 10805
R 60202
D 61006
A 80509
k 00904
a 20104
a 90501
v 40905
d 70507
D 00911
d 100710
d 90504
D 40103
a 90306
] 90702
D 80401
A 80402
l 40005
D 50105
d 10304
A 21100
A 41101
D 100500
D 00703
A 100100
d 70910
b 90100
0 80901
a 30806
f 51009
a 50708
A 110610
a 70006
A 10410
H 10208
a 30307
2 41101
* 10102
a 111002
{ 41107
& 00201
A 70300
5 70603
d 30809
d 70408
a 90803
D 71101
d 50000
a 30608
A 70002
S 110304
D 100802
d 20311
a 30307
D 10606
? 50009
A 60905
A 110410
I 110204
Z 61102
a 00709
D 20907
P 100009
d 91003
A 60207
a 60705
d 110500
d 30005
A 100908
d 90404
v 41107
a 80810
a 40606
A 70905
A 80411
A 80201
A 20908
^ 90607
D 91109
D 30605
d 10008
a 70910
a 101000
d 50810
+ 31110
a 50208
x 30202
b 50502
A 20904
A 20403
U 90103
N 30311
@ 101006
D 20601
9 10911
> 40806
D 20708
a 30608
D 100000
D 80402
l 20106
d 00610
A 40509
a 60400
d 20104
I 10804
a 50308
d 00008
A 80105
U 111100
| 50510
A 70103
A 00606
d 70710
D 60710
a 50900
D 110204
D 60708
d 00405
D 81104
d 01000
A 60307
D 90306
A 60201
A 50902
D 111005
d 30207
h 40407
d 20403
D 80607
D 81008
m 50704
A 90002
_ 111106
d 20201
- 110605
a 21104
d 110209
m 20700
D 90906
D 30501
A 10104
a 10208
a 20906
D 91110
* 21011
a 60509
d 50208
D 30807
D 90105
A 70903
D 81107
6 20902
B 100701
W 90507
A 80600
A 110803
k 111007
a 80505
a 40407
a 20603
k 30300
d 30103
a 110611
, 61005
A 00508
G 41100
a 100009
A 10101
d 60304
d 41109
d 30303
A 110302
A 30503
d 30909
D 60210
D 30409
l 30911
Q 70801
A 41000
d 90005
f 50409
d 110601
a 40003
] 40305
a 50409
D 00009
d 51004
a 40305
a 90608
A 110903
d 00704
d 60801
A 80900
D 110509
d 21008
a 60202
D 50600
A 100109
V 80711
k 100303
d 00901
S 80304
A 80707
A 30801
D 70500
D 20006
| 20105
a 100109
A 80403
$ 80602
D 30107
A 40902
a 101111
a 90003
d 110202
) 00506
a 70810
F 40211
a 90411
d 30304
D 30509
D 20509
A 90905
a 40000
a 30311
D 60810
d 40506
a 60603
F 110803
d 110901
a 70208
r 00905
d 40804
` 110909
d 70506
a 80003
4 10606
K 80610
d 10203
D 81002
d 60209
d 60502
D 20308
D 71009
d 10700
d 00104
a 30505
a 30400
A 50110
d 10803
a 110209
j 80007
D 10007
a 40908
D 70110
D 40107
D 90408
d 41107
D 30110
a 21001
a 00102
s 50710
d 100810
D 30409
A 40900
a 00301
a 00505
d 90111
d 30501
w 31005
a 41004
D 60101
A 20807
A 00200
A 60403
> 00002
[ 10710
D 70200
a 90310
A 40308
D 60102
A 110111
D 00710
A 70204
A 90407
a 40700
D 50102
D 80200
d 51007
a 70311
d 90105
& 80402
d 70809
d 100611
A 101008
2 31109
A 60907
A 50608
d 110002
Z 40311
/ 90108
D 110404
a 90411
d 100507
D 20202
A 00506
d 50302
A 00204
D 90202
s 70205
D 110806
A 00900
a 100706
a 80907
D 40402
a 10807
a 90601
d 60402
d 100610
D 70201
a 30800
+ 20508
A 40109
D 80111
a 110600
, 30408
t 70208
D 80007
a 60810
a 70309
H 60107
d 10307
a 50501
d 81008
K 10010
n 01110
d 31105
a 20406
o 110309
a 111003
D 61101
a 90905
A 80710
A 110209
Z 00102
D 110508
A 10706
A 70603
d 91001
5 70206
d 80605
a 00306
d 40905
d 110805
a 20111
d 111010
A 60010
/ 111007
A 101011
A 80300
T 21002
6 51104
a 40001
D 90004
D 20403
A 110804
d 60101
D 110210
D 70308
j 50905
> 40907
) 100503
d 100405
A 00911
D 100505
A 20510
a 110511
3 50502
d 70501
P 90800
a 71006
F 50602
d 70509
o 101005
i 40803
a 40700
D 60100
d 80601
D 11006
c 11006
A 110309
a 101005
D 101103
D 10304
6 60605
D 21108
] 00305
R 21109
D 00011
l 20210
A 50203
k 90204
d 41005
9 40407
a 10008
A 40801
d 50706
[ 40106
a 01106
h 60204
a 00009
a 110211
d 80704
D 100210
d 40503
D 40208
' 30408
$ 20300
a 80504
a 70802
D 20010
a 91001
1 50806
A 21108
T 10410
d 11104
a 100300
d 10710
$ 10501
D 10805
C 40901
d 30401
A 80310
a 80206
a 90905
a 40104
a 100201
a 30010
V 110308
D 20707
A 20907
a 80108
A 40205
d 90700
D 60606
d 100601
A 80307
A 50808
D 70202
A 40700
D 30011
A 50509
d 60601
D 90211
a 60506
D 11005
A 90810
d 50502
| 110111
a 40002
* 100410
D 20304
N 20001
P 00007
d 110211
Q 100801
a 30203
Y 90509
A 50202
A 70504
d 00704
A 80800
e 100608
d 10200
A 60809
P 81011
d 100404
D 100000
A 20707
A 00911
J 71008
a 100001
A 100511
d 20811
D 30511
d 30500
D 60600
d 80700
D 80508
a 00110
H 30903
C 111004
d 50301
d 00700
R 70200
a 80201
5 00301
A 100310
A 60800
w 100308
A 80901
a 61005
a 60601
v 40108
d 51103
d 30202
A 10307
a 90311
a 70005
A 70607
a 90705
A 110901
D 101111
d 40600
| 60504
B 11104
A 20407
d 81111
A 40501
A 30510
D 50102
A 10504
D 61105
d 10205
d 111108
D 90110
q 80109
a 90505
a 110608
a 31008
D 100103
d 110003
a 61104
d 101006
\ 51008
d 50209
D 81002
A 10909
d 91104
O 20300
d 40810
$ 90700
A 10106
a 51110
a 50811
A 61002
/ 61110
V 70303
D 00603
/ 110403
A 100900
b 00900
A 30004
D 101002
a 40800
= 40106
d 60602
d 10707
a 50304
A 20103
a 70803
A 90605
A 41104
Y 51010
a 70303
D 70300
d 80908
d 50310
. 21011
a 50007
d 50601
d 60303
a 100809
a 110309
r 10708
d 90104
@ 30900
D 11102
d 11005
A 30605
a 20710
? 00402
4 30803
d 70911
l 50704
A 51000
a 50105
M 21010
A 90002
A 31002
D 60202
A 20800
A 70300
A 100503
p 21108
d 41104
D 100000
U 20003
a 100207
5 90203
D 50608
d 00004
D 10607
a 60011
G 00808
D 91108
D 30301
D 110406
d 90903
a 10908
8 80805
D 40102
F 30402
D 60104
x 110711
d 110904
A 80409
A 00509
D 40507
D 110508
d 80802
l 110702
a 20104
a 21107
+ 90203
a 60211
S 50203
D 100910
e 100004
D 10400
d 01000
d 40503
D 31110
A 90308
A 40402
A 00903
T 10211
n 111000
a 70910
D 100107
s 20611
D 110211
a 100703
A 00001
A 30802
F 61006
d 40709
5 80906
A 110906
A 00705
D 41006
a 30606
a 40604
D 20709
a 110002
, 80900
D 111108
a 70008
G 00200
) 21010
D 100201
D 00105
D 00403
D 20301
d 100708
! 40804
A 10001
a 60911
d 90407
S 80705
a 20711
d 40800
A 90005
D 20002
a 80110
a 90904
d 50608
d 100208
A 60703
d 51000
d 100603
a 100309
A 10410
d 00406
A 70310
> 00808
9 51009
A 50705
D 50104
A 90606
A 20505
q 40700
d 90802
d 110804
a 50911
a 21001
A 100908
Z 70408
` 50008
a 101104
A 01006
D 50208
D 70907
J 51008
k 31006
& 40606
D 90511
d 20311
d 60902
d 00210
A 30506
t 20903
e 100705
d 110606
D 31001
? 90004
A 50400
a 30307
D 60300
A 10007
M 61010
a 40302
J 41006
D 41101
D 21110
d 40404
^ 50603
A 10809
a 20711
d 21111
a 30802
. 90710
# 60003
i 50301
A 70211
d 80103
a 71110
A 40006
o 110108
% 10703
D 71002
A 110400
L 110400
N 00900
a 40109
D 30008
d 20301
a 70401
D 80701
a 61004
J 110806
a 60402
F 10409
A 100705
d 60705
D 60001
d 21007
f 60106
D 01100
D 50510
D 100103
D 71109
a 110803
4 90708
q 90800
? 90802
_ 110102
a 30001
D 20401
a 71107
A 100905
: 100711
D 60302
A 50507
d 10900
a 00006
D 50511
A 90601
d 90808
d 30202
a 20107
a 30200
a 81000
| 70103
A 40406
D 100103
D 00409
K 80308
f 81102
_ 60407
A 00704
d 100803
a 60406
A 110600
D 110410
d 111001
a 111009
& 60300
D 10108
D 30705
d 50502
J 60806
a 00106
A 110908
A 80309
A 10509
a 70511
+ 40606
a 110100
D 20500
a 60206
, 01009
A 20701
d 10107
A 90407
d 91008
Y 100109
D 11102
a 90710
D 70403
D 90804
d 30603
D 00605
A 81009
D 00305
D 110009
W 10602
^ 100800
] 110909
A 101008
a 10104
q 41105
a 60609
D 11102
d 40101
a 80611
D 61008
a 40503
A 80810
: 80003
D 60303
d 30206
d 10904
A 60709
A 110202
D 90807
a 10505
D 10111
d 60905
a 30801
d 110609
a 70603
D 110310
d 61011
A 101004
A 00305
A 111104
d 50506
d 61008
a 11005
d 00904
d 00901
a 90002
D 40403
d 60600
5 100903
d 110000
A 10005
d 60806
D 30606
+ 50511
d 50008
a 91101
U 111006
d 31008
a 100000
a 80900
. 110407
a 80506
A 00207
A 91009
a 90803
t 40002
A 91002
d 50503
J 61110
A 70903
D 10502
k 30309
D 81001
a 40000
D 51104
a 00601
d 80007
D 80800
; 80302
d 51005
a 20011
d 51108
D 60707
A 90901
a 10704
o 30310
A 60810
a 40604
F 21003
D 90101
d 70110
7 90901
d 70909
A 90706
a 80501
a 70805
A 60005
B 00006
d 00308
D 110308
d 60209
O 50602
A 11011
d 50403
D 90707
D 101000
D 71005
a 50002
+ 20605
a 30901
a 50804
> 40708
D 40208
d 10604
A 51002
a 00208
D 00410
A 00009
D 01101
a 110506
d 10005
D 110810
a 110103
D 110108
A 90807
n 70608
D 20610
d 51107
D 90503
K 40910
D 10707
a 100202
d 110009
F 71102
d 00005
d 80104
a 30302
l 00009
{ 60308
a 70709
\ 90903
( 71004
d 91108
D 60807
D 100407
d 31105
A 21107
x 110802
b 00309
A 30508
D 20005
d 40509
d 100908
D 40100
A 90102
D 100104
d 100102
d 50905
d 70108
D 00402
A 81008
D 60501
d 70011
A 91102
a 50802
_ 110209
+ 50909
d 30805
a 10410
X 50403
a 20406
{ 90205
D 100011
d 70807
D 60708
D 10305
4 40301
2 30605
X 40210
D 80503
O 50111
A 40007
d 20402
X 60609
d 40900
a 80705
D 110005
y 60407
A 100400
a 110400
D 20011
A 90203
l 50807
d 100600
a 80903
A 10004
a 30507
D 40805
d 100709
0 11104
a 31010
$ 10503
D 50705
d 100009
D 111102
D 100707
A 71007
d 70305
a 60010
A 110101
( 50211
F 100710
a 70708
a 60202
A 20200
A 30402
d 90403
D 00605
a 100104
A 20703
a 40900
u 01100
A 00104
? 30905
C 61103
p 90500
d 50300
Y 100003
A 00502
d 70110
y 20902
A 100806
a 50104
a 110207
d 70201
a 10904
D 01010
a 40104
% 50610
` 01007
d 60001
a 21005
d 00606
D 80100
a 80206
: 111103
A 100509
h 70709
A 110703
k 50911
A 40805
A 50909
a 101003
u 10604
H 60603
A 90802
d 100709
D 110911
d 10807
d 91111
2 80100
D 80210
a 80306
d 90605
a 110601
D 100411
a 30705
d 00906
1 20301
7 70701
! 70204
a 01101
A 40908
D 40903
d 70103
D 50505
Z 100911
D 21101
, 80811
d 20501
a 50808
\ 70406
D 50911
D 100211
6 111110
a 10302
A 30806
a 100509
d 90703
d 00206
d 30201
d 100404
A 60202
m 00201
D 00201
h 10200
N 50300
a 40008
d 60900
/ 41007
d 20105
x 100706
A 60700
d 31102
d 71008
D 70109
m 10505
A 110306
a 41104
A 50408
y 20801
0 110302
* 20708
A 100001
A 71111
+ 41002
a 110010
L 90610
A 00104
A 50410
a 00501
D 10309
A 110106
a 20401
a 40810
D 100402
' 10810
A 10910
A 51000
u 60002
D 50709
m 50307
A 70210
d 10603
g 80311
A 40202
V 110308
D 40907
a 30002
A 80400
g 80410
A 70608
] 20803
D 80010
? 80206
9 111005
a 00900
n 70104
a 31111
. 40308
F 60608
A 20203
d 80711
D 60901
d 00309
d 20107
a 30302
d 110009
a 90909
U 70810
- 30401
d 110402
A 60306
A 110601
( 31011
D 60604
A 110207
a 110705
a 00300
a 10507
F 70908
D 80908
d 40305
d 50004
d 70711
A 100506
A 10401
a 61004
d 91001
a 100407
A 30110
d 30208
A 30801
D 80506
p 31005
A 90408
d 40303
A 60802
D 01106
l 50209
A 70205
D 00200
A 10000
a 80808
d 00904
d 00508
A 71002
k 50010
A 110704
A 30608
[ 10210
a 20910
D 10406
d 60005
a 00601
a 21003
a 70807
a 41010
_ 21110
3 70203
d 40108
z 110402
H 30210
A 90708
r 90907
' 80411
A 70109
A 111111
O 50711
a 50105
Y 00011
d 110109
A 90511
a 00306
d 71106
d 90801
d 40801
a 41104
A 50005
A 90409
a 11000
D 110806
a 90905
a 100406
a 100708
D 30711
> 60603
d 71100
A 10604
d 81100
d 30400
\ 10903
A 50708
a 90502
d 20907
a 20909
d 111006
d 10511
D 30710
d 80611
d 40005
A 10508
a 40106
V 80510
a 100910
w 40905
a 60510
; 30010
d 80404
A 100107
d 70408
* 31101
D 40508
a 30901
D 70901
D 70803
D 100803
d 30801
d 70211
d 50205
a 00100
| 80010
a 90003
a 101101
D 20011
\ 00105
D 50303
D 00100
2 110811
d 40407
A 00104
A 40707
g 60801
D 80303
( 100807
X 00009
m 50501
a 40811
D 80406
d 41110
Z 00207
s 100403
D 100804
- 11000
A 91103
D 100801
d 61007
D 11004
A 61004
d 10800
A 91004
a 10506
H 00606
a 60607
_ 70805
a 80907
D 50800
a 71008
a 60307
A 40306
P 110605
A 30205
A 110903
a 110710
Z 20601
D 10008
u 20208
d 90607
A 20904
r 10803
A 80901
D 110010
a 11108
A 40504
a 50702
a 90402
D 41004
U 61105
A 110006
\ 100404
D 110211
a 71007
w 60805
D 70810
( 20805
D 80010
d 70409
o 20504
_ 90208
A 100106
d 50509
D 30705
D 90909
d 40101
a 20911
d 70101
A 30508
H 31007
a 90710
m 00101
a 101110
2 01111
6 110211
a 80510
d 20910
/ 50303
a 30404
D 101110
a 20106
d 60109
d 00003
d 100101
a 10005
A 20611
a 90908
a 91104
a 41110
A 00605
d 21000
a 60604
^ 60905
6 00209
B 110809
D 00106
j 80410
d 11000
A 30411
" 60211
D 40010
A 50404
d 00607
a 90404
A 110706
A 110010
A 40303
d 110406
a 10010
d 90504
d 30603
a 90307
V 81108
