a 00107
d 31100
d 70708
a 90811
d 20001
d 41111
d 110406
a 31004
R 21000
< 91102
D 50210
v 110909
d 10702
A 90600
A 90806
A 80411
A 70707
a 30908
A 30204
A 90901
D 90305
d 100006
D 60701
D 70404
a 50907
A 81000
? 100510
D 40909
A 80004
d 80702
a 51010
D 91110
a 100909
D 70206
D 90006
0 70604
q 20901
K 80704
D 60910
a 10004
a 20504
a 00801
D 20010
A 61002
a 01004
a 70605
A 20109
D 100010
d 100101
A 100301
d 60707
d 101105
a 51001
D 100508
d 70905
A 100700
a 91004
d 00104
a 90208
A 10008
d 40702
A 91002
1 40705
D 100607
A 70011
d 10002
D 101108
| 110504
a 60105
d 30703
A 80610
a 20108
r 60110
j 40911
d 41011
A 50902
D 30402
M 20501
d 80007
5 60209
D 40411
d 40707
A 00000
A 50710
d 50800
a 100604
A 30110
A 90608
d 70206
d 20408
a 100508
A 100009
a 60704
d 30507
a 90101
D 00210
D 30203
a 70603
A 80604
a 41106
D 110101
A 90810
a 90905
A 70802
d 60109
d 10801
a 50703
a 60707
d 100304
a 30301
A 20801
d 01106
D 50608
d 101103
a 61101
A 11011
D 11110
A 01000
x 11104
D 31103
a 30206
d 100403
d 00907
D 50906
d 10207
D 00401
D 50804
A 90208
D 110210
A 20607
a 00600
D 10510
d 90911
d 91004
d 40304
a 10210
d 100310
D 20206
J 20406
D 00104
d 110509
d 70610
a 40102
a 10506
d 00110
a 90805
D 80007
d 00805
D 40903
d 30206
a 100503
d 70707
a 40701
D 60610
D 61004
D 100101
g 50810
d 100003
D 91006
A 50507
U 50404
D 50506
a 30806
A 70300
a 60509
D 01002
d 40010
a 80002
d 30802
A 00408
a 40506
a 91004
d 00500
D 40606
d 100909
d 101003
d 60410
A 51010
A 70105
a 110504
a 90703
A 50411
D 110803
_ 30111
D 101107
a 91102
e 90600
d 61003
a 20111
D 81109
D 50710
Y 81102
A 60506
D 70702
d 40610
D 90700
d 110005
- 80608
A 20908
a 60304
d 90407
D 80411
A 100507
D 50105
D 60801
A 100611
! 21105
D 100908
A 20902
a 110610
D 70010
A 20805
a 70302
d 20111
a 30211
A 101006
d 70302
d 101109
Z 00500
d 40206
D 40509
d 70208
F 20700
a 20503
D 90110
D 90910
A 00309
D 41111
a 10203
w 40502
D 20009
d 80205
D 100303
a 70500
a 60103
a 70303
A 20707
d 100809
a 10606
a 41007
d 90008
a 10702
D 90503
D 71002
d 110809
a 80901
D 111005
A 10007
d 00508
D 21105
A 100308
D 100610
a 70400
D 110103
A 31106
d 10109
i 60107
A 20308
A 50711
% 61105
A 60209
I 40106
A 11000
D 110400
D 80908
d 20307
? 10401
A 70500
A 70509
A 20808
d 90104
D 10908
d 70108
_ 110811
A 80203
A 10500
d 60707
[ 61011
A 110706
D 80810
a 11101
A 30107
a 10710
A 70602
a 20408
D 41000
d 80309
D 30006
V 90208
I 21101
d 90310
a 100703
d 70005
A 110902
d 50206
d 90801
D 30410
d 20502
D 70805
A 80010
a 80300
D 100910
D 00403
a 10410
A 101101
A 100101
d 50511
a 70509
D 00205
a 50310
4 70211
a 111104
D 80907
D 00003
a 50210
D 110806
\ 110005
a 20508
A 30802
D 111008
d 40911
a 110302
D 100301
d 40806
d 41008
> 80005
a 20704
A 30003
% 111008
D 90109
A 101104
D 30511
A 110510
a 30905
d 110106
d 00004
D 11111
A 50011
D 90010
D 100905
< 30002
9 50501
D 110010
A 70100
d 50404
a 21107
a 100007
a 80204
A 50811
d 80807
D 50210
h 110502
a 10908
d 20609
d 110200
a 110101
" 110607
d 50902
D 60605
A 31000
A 100002
D 30009
d 41009
A 40606
a 50402
A 91005
o 10302
? 20404
D 41004
D 100706
D 40211
A 00303
d 00108
a 50011
A 81009
D 40500
d 20802
A 00311
D 100004
D 01107
a 41110
d 30308
A 90606
A 100811
D 40707
d 110503
D 51004
a 10409
A 60604
D 20604
a 60802
a 00902
D 60905
D 70309
d 70006
a 30508
D 70611
c 90808
A 60607
A 90407
A 30308
D 100709
D 90805
d 21104
D 10807
d 90211
d 60500
, 10109
d 00805
a 40304
A 50310
d 50007
V 00911
d 100101
d 40102
l 30510
d 80002
D 30904
d 30704
a 80002
A 30707
A 70603
a 60602
A 80309
A 00404
A 100510
D 100910
z 50310
A 30608
D 71006
U 110409
d 40909
a 100203
d 90602
d 100603
A 40305
d 80800
A 100406
D 110207
D 50102
D 10005
A 41106
A 90203
D 50401
a 00604
X 60808
A 10707
D 90610
H 101006
D 30302
L 40309
A 20303
D 40507
a 70906
a 80105
D 00104
A 90409
A 60110
A 110510
a 100200
A 10108
A 40701
^ 100205
d 10809
u 30708
d 80304
d 70608
D 90809
d 10107
a 70806
a 80204
A 30010
A 100301
a 100008
A 100006
D 70108
A 60704
a 60901
R 110610
D 40501
a 81004
A 80704
D 30709
a 00305
D 100309
a 50503
a 60707
D 41010
d 100105
A 90109
\ 00208
D 110502
A 70504
A 20500
` 50400
A 70511
D 71109
D 100906
d 60804
D 50201
a 21111
a 100408
d 81007
d 80603
d 50911
D 70805
d 41001
d 01109
N 30908
D 90703
D 60202
d 80508
D 10704
a 50302
| 110410
a 30000
a 50910
d 110610
d 21008
D 30500
a 90206
D 90303
A 90111
a 00301
D 91101
H 60005
A 41009
a 90105
a 101006
A 10110
D 40708
( 50009
d 31004
a 110503
a 20403
A 40201
R 00303
D 80001
a 51005
D 21107
a 90402
d 10706
A 90201
A 40205
D 30502
D 70707
D 80511
D 90302
D 30000
A 100811
1 20304
A 71004
a 40401
D 00900
D 60710
A 110407
D 30104
a 50710
a 90809
d 71004
A 111003
* 110409
d 30303
A 40805
a 10604
l 41010
X 110202
d 100309
a 00405
A 70103
A 10103
D 00202
a 41111
a 100406
d 40404
D 100900
D 00311
D 00207
D 20805
a 30704
d 90005
d 71108
A 80607
A 110210
D 80601
a 11002
A 01005
A 90102
A 91109
a 20805
A 21106
a 90805
d 50305
a 00804
d 30901
D 40205
D 60610
d 00501
A 40907
D 60802
D 00603
a 70005
D 80508
) 30700
f 20909
a 50408
d 91009
a 20410
x 80400
D 20202
a 90907
a 00509
a 70106
C 10303
D 20111
a 01006
A 60006
a 110505
d 110108
@ 30702
D 100210
D 10700
d 21005
d 71000
2 50706
A 40811
D 40802
a 60807
d 20004
A 80506
A 10211
D 31107
A 50807
D 50102
m 90407
D 10303
A 20410
A 60501
d 30100
a 20601
d 20407
a 90809
A 50311
A 110006
A 50601
a 100207
D 31011
d 110602
D 50410
a 40110
A 20010
a 50409
T 20901
a 81009
d 90605
b 00710
d 80601
D 50302
a 00704
a 50409
i 20808
7 20303
a 40208
a 81003
a 40000
d 111007
a 60107
d 71007
d 10510
a 40207
d 110103
d 31101
d 110407
P 110605
a 10501
D 41101
v 00602
d 00500
d 21005
d 30300
a 80902
A 30900
d 00200
D 20706
d 50002
D 60305
B 30706
D 21104
d 70900
f 100610
[ 110906
a 80006
a 80806
d 50003
a 100911
d 71101
Q 40802
A 21008
] 00400
A 90604
d 10700
A 51100
d 71011
A 00610
A 10005
A 50107
A 101111
A 60907
a 30306
A 40702
d 110905
a 91006
a 70807
d 80100
a 80510
D 51001
d 90907
d 81005
A 110809
7 20901
D 00604
A 10307
d 60100
D 110505
A 10101
D 21007
d 61101
a 20100
@ 80506
d 41107
+ 60410
d 20806
a 40309
A 30101
d 10107
d 21107
A 110909
D 50200
T 110309
A 50402
D 10504
d 20401
D 00102
d 11108
a 70702
A 40511
a 40906
D 30608
D 80101
d 90211
D 40005
d 60605
a 100703
D 00010
/ 00900
D 00009
d 60508
A 10906
A 100407
D 00102
- 30109
a 10304
D 80104
4 21009
A 40903
n 50406
D 80708
A 60309
a 90003
D 20906
A 21006
A 60801
D 81101
g 110811
d 60508
D 90804
D 20111
a 01105
A 01100
a 90907
a 111011
A 50705
a 51004
A 50007
D 10008
D 31105
4 110711
A 80009
A 60403
a 11109
D 20004
A 90900
A 100008
D 20600
d 10910
d 30610
a 100507
e 10205
A 50102
D 51010
D 41104
d 110609
d 80901
d 70907
d 40109
D 101000
d 40102
K 110209
a 20310
a 50406
D 110908
d 90305
A 30202
d 61111
a 21001
d 20411
D 10911
b 10310
$ 30408
d 20010
P 111101
A 100009
3 11005
D 00406
A 110101
D 10106
A 00207
a 00905
A 11009
D 91005
U 71002
D 20907
d 90709
a 20410
D 20103
a 60309
a 101009
a 00302
D 71103
A 20801
A 50405
d 100903
A 91003
A 10210
A 40611
y 31106
a 101109
A 60905
D 80011
D 20505
A 10204
D 20411
d 00211
A 91109
D 70704
D 40708
d 60106
d 00408
D 70507
D 40602
a 20310
d 100207
d 71004
d 30102
A 60900
a 30401
A 20103
a 70701
d 30007
a 41001
D 70901
d 50701
D 20901
{ 10908
D 60511
A 50308
A 10906
a 00910
A 90002
d 60310
D 20105
D 30911
a 50909
d 00908
a 100108
a 71009
D 20700
a 70706
D 110206
d 00205
e 20211
D 110006
A 110202
d 20909
a 40300
A 20107
A 60408
D 20109
D 100708
d 80003
A 80210
d 30509
q 30106
d 11011
a 10300
d 60701
d 100108
d 10405
A 60809
d 00710
a 71009
a 90905
a 70606
d 10909
! 80002
a 20208
a 40511
A 41003
v 60207
D 01000
a 40601
d 70011
D 00211
d 20201
a 61001
A 80207
D 100305
X 00105
d 110607
a 30003
A 110906
d 111102
A 101104
D 80007
_ 60400
D 10203
D 90800
A 40906
D 100510
D 70202
d 01011
d 61100
* 110203
d 30402
a 70307
d 30410
I 81108
a 100808
d 80607
A 41011
d 80310
a 51006
A 70706
a 10605
D 70804
d 80700
a 100211
A 100906
D 50308
A 100302
a 100710
D 60809
A 00105
d 70606
0 110809
D 10008
D 81109
d 90500
D 40108
S 71111
D 90409
A 70900
A 111000
a 110100
D 70109
7 50000
5 80709
A 30607
D 80701
D 20702
U 40000
A 70211
D 10311
A 100601
d 50911
a 40111
d 81002
A 100504
A 80400
D 00306
& 81003
a 30509
D 20210
a 90104
A 60806
d 20910
O 80604
d 30401
a 50205
D 70303
D 30106
d 30810
d 21108
a 50407
d 00609
D 70403
\ 20510
a 80600
D 60205
D 111105
a 70111
d 110305
A 41005
D 100605
D 50108
D 111009
A 50606
A 100000
d 41007
d 40811
d 90207
A 91001
O 60401
d 60711
a 20603
a 50109
a 70410
d 101109
D 70009
A 60301
D 80508
a 51000
a 100408
J 00200
D 81101
a 111010
D 00308
D 70004
A 101006
a 10611
A 60004
T 70904
A 30005
D 90504
D 60005
a 100107
d 60402
a 00009
A 00103
3 90502
a 70808
d 10307
D 20205
D 10802
a 100210
d 100004
A 20505
a 30207
D 31005
D 20807
A 00309
d 80310
a 50110
W 00008
a 80905
d 111006
8 40009
d 71104
a 110203
D 70803
a 00308
a 20608
( 90100
] 100202
U 60000
a 81111
A 10810
A 50607
a 00110
A 100311
D 90203
A 50307
. 40203
d 110205
D 80200
A 00701
) 50811
a 110909
A 90108
D 50809
A 50004
A 20911
D 20809
A 01107
a 91107
a 111005
c 80305
a 20709
a 81107
A 90607
D 30911
a 11001
D 110705
( 40809
A 30206
Q 00409
D 100107
a 81004
D 30705
d 40707
d 100504
D 80203
d 80402
d 10108
a 50911
A 60211
d 80207
A 10805
A 60202
D 100610
D 50907
d 90400
a 41111
d 10301
a 50409
b 90611
d 111110
a 100508
d 40706
a 30700
a 60201
E 20004
E 10200
D 40203
a 00504
a 51002
d 40306
d 00111
d 11001
d 01102
d 31008
a 00507
a 101002
> 00409
D 10811
d 100301
D 00105
a 81106
a 100700
a 50104
% 60102
D 110303
2 41101
* 10102
a 111002
{ 41107
& 00201
A 70300
d 70603
R 80905
d 70408
a 90803
D 71101
d 50000
a 30608
A 70002
S 110304
D 100802
d 20311
a 30307
D 10606
D 50009
d 90506
d 41002
d 20404
a 20805
a 71111
d 10606
A 80309
a 80706
a 110806
d 30711
R 20503
A 90011
D 20508
a 30407
# 00108
D 71103
a 100511
d 100300
C 21108
K 10503
d 90810
a 60700
D 90606
d 60511
a 00805
A 91002
a 100011
" 81001
+ 31110
a 50208
x 30202
b 50502
A 20904
A 20403
d 90103
D 31104
d 60811
A 41101
d 00408
D 20708
a 30608
D 100000
D 80402
l 20106
d 00610
A 40509
a 60400
d 20104
I 10804
a 50308
d 00008
A 80105
U 111100
| 50510
A 70103
A 00606
d 70710
D 60710
a 50900
D 110204
D 60708
d 00405
D 81104
d 01000
A 60307
D 90306
A 60201
A 50902
D 111005
d 30207
A 40407
4 40303
D 80607
D 81008
d 50704
d 00201
D 110608
A 10700
A 50008
d 110305
A 90403
d 40409
a 20803
d 60601
d 30201
d 51102
d 50309
A 60602
a 90605
l 10502
A 100703
a 60609
a 00807
A 30008
D 60602
d 91007
D 90507
d 60006
d 80302
d 100708
D 50903
D 71003
a 30503
a 00410
d 50607
d 10501
d 00700
D 70804
a 21000
d 90101
7 20603
A 41104
A 101103
d 60711
A 10803
A 51003
D 20906
Z 40803
a 90000
A 80307
8 00410
a 30409
A 20505
D 91106
a 70400
D 30403
a 50409
D 00009
d 51004
a 40305
a 90608
A 110903
d 00704
d 60801
A 80900
D 110509
d 21008
a 60202
D 50600
A 100109
A 80711
d 30308
d 10102
a 40402
d 60110
A 91110
D 111006
a 100408
A 40310
, 90108
K 90708
a 20407
Z 51008
d 20611
A 110703
A 31001
d 21110
D 60408
d 10105
a 00109
d 90303
a 00703
A 00202
A 60809
5 90404
A 00403
d 10306
d 20804
a 100506
A 90311
A 51109
a 10702
d 30009
d 40804
` 110909
d 70506
a 80003
4 10606
K 80610
d 10203
D 81002
d 60209
d 60502
D 20308
D 71009
d 10700
d 00104
a 30505
a 30400
A 50110
d 10803
a 110209
a 80007
S 00707
a 40908
D 70110
D 40107
D 90408
d 41107
D 30110
a 21001
a 00102
D 50710
a 81002
D 40909
D 90010
A 30103
a 50503
a 11101
( 50101
w 31005
a 41004
D 60101
A 20807
A 00200
A 60403
a 00002
A 71004
a 00308
d 100211
d 80603
a 20906
q 110709
d 71005
d 20407
D 40711
a 70005
D 10205
d 20010
a 100703
a 31110
` 10501
a 80402
A 80901
D 61100
X 80909
d 110904
A 70609
A 80911
d 20104
A 110005
M 81011
d 100010
a 50507
D 90603
A 50210
A 100508
D 10601
D 100902
d 50600
D 01011
D 80800
D 111010
A 10308
D 111104
A 40801
a 90509
d 30506
D 60710
a 41107
A 00003
A 70103
a 80204
a 30608
d 80411
! 90103
D 01107
D 30800
d 60608
a 70703
d 30601
d 10307
a 50501
d 81008
K 10010
n 01110
d 31105
a 20406
d 110309
A 100305
d 110105
A 90509
d 71011
D 20907
a 10200
a 81000
A 60307
A 31103
A 10108
C 60804
d 50208
d 60709
A 51000
d 50910
A 110707
D 100908
A 100701
d 70406
A 30506
D 70910
D 41105
a 90400
A 70900
A 100204
d 101108
A 00601
A 51102
4 20703
A 41005
d 90409
D 100503
A 40510
D 91111
D 50510
d 51011
a 51107
a 50204
A 10610
D 00003
D 11101
A 40907
A 101110
D 100408
a 40700
D 60100
d 80601
D 11006
c 11006
A 110309
a 101005
D 101103
D 10304
A 60605
D 110810
d 30508
d 90805
D 20602
a 01105
D 50409
D 100410
D 70404
a 10008
A 40801
d 50706
D 40106
A 110603
D 20408
A 90205
d 111103
D 40608
d 100700
D 30310
A 80104
A 80002
d 80708
d 70707
D 110502
A 81009
D 30505
a 40211
d 00104
d 11104
a 100300
d 10710
$ 10501
D 10805
C 40901
d 30401
A 80310
a 80206
a 90905
a 40104
a 100201
a 30010
V 110308
D 20707
A 20907
a 80108
A 40205
d 90700
D 60606
d 100601
A 80307
A 50808
D 70202
A 40700
D 30011
A 50509
d 60601
D 90211
a 60506
D 11005
A 90810
d 50502
A 110111
A 00211
d 41008
G 40508
D 00104
d 70403
d 100203
a 40403
A 91109
d 00502
a 40705
D 80007
d 110808
D 41006
d 10200
A 60809
P 81011
d 100404
D 100000
A 20707
A 00911
A 71008
d 00100
D 110501
a 110700
T 110908
A 50003
D 60006
A 70002
D 50805
a 11001
A 90300
a 40410
A 10011
D 61007
A 40908
A 30900
a 81003
D 80608
w 100308
A 80901
a 61005
a 60601
a 40108
a 110302
a 20201
d 30703
a 31101
a 00503
d 60706
a 70507
D 90105
D 111109
A 60010
a 50408
d 40405
\ 51108
d 110700
@ 10707
d 51001
d 10201
D 50406
d 110511
a 20509
a 110801
D 11007
B 10908
T 50508
a 60810
A 100805
] 10310
d 110003
a 61104
d 101006
\ 51008
d 50209
D 81002
A 10909
d 91104
O 20300
d 40810
$ 90700
A 10106
a 51110
a 50811
A 61002
/ 61110
A 70303
d 60303
d 40304
d 00605
D 00401
D 110910
D 71002
6 101107
D 60808
a 31007
A 111003
a 60101
d 70504
d 60907
A 70508
D 60506
a 00407
D 50507
D 60208
D 80305
A 20902
a 10500
A 50506
D 110603
a 71008
a 111103
5 30107
D 10901
i 50309
A 30111
A 00110
d 50306
a 20207
D 90004
4 30803
d 70911
a 50704
d 100003
A 10505
f 101008
d 00209
D 100201
D 20211
d 80005
D 30011
D 50301
d 110804
D 40902
D 00908
d 30000
d 10103
D 80005
D 20200
A 00501
a 81006
y 71100
d 00609
A 100203
D 60011
A 60409
d 00701
: 50508
D 41104
O 80403
d 40106
A 80411
3 111109
a 20708
a 90200
a 90804
d 20811
D 80408
D 80911
a 30201
a 70211
D 110902
a 60211
D 50203
D 91009
z 00400
D 40009
A 100010
a 50307
d 111003
D 30803
D 40201
d 90303
A 21104
A 00005
a 30309
d 70008
a 80211
a 40210
J 71100
D 20900
D 110308
A 00504
D 20308
a 41109
d 80007
d 60410
a 30606
a 40604
D 20709
a 110002
, 80900
D 111108
a 70008
D 00200
D 101008
d 10202
D 50602
d 30600
O 10704
@ 70807
d 40804
D 00110
a 91102
d 40700
a 50406
D 10911
d 30005
D 60502
A 60600
A 70711
D 51105
D 60601
A 00306
D 70605
a 60310
a 40310
? 90701
U 20700
a 60900
D 100711
d 80409
a 00805
D 91005
d 20409
A 30002
D 10004
D 80908
B 91108
a 100705
a 10502
d 10510
D 10007
d 50500
a 101104
A 01006
D 50208
D 70907
a 51008
D 100604
a 60809
a 100400
A 100203
D 91003
A 30609
a 101108
A 40710
A 41106
A 90310
D 20900
A 50400
a 30307
D 60300
A 10007
M 61010
a 40302
A 41006
u 110101
D 21110
d 40404
a 50603
D 80909
A 71107
a 111109
a 80207
D 71004
a 30402
A 40807
A 110008
d 20707
K 90304
A 90704
A 00601
A 00710
a 101104
d 81104
N 00900
a 40109
D 30008
d 20301
a 70401
D 80701
a 61004
J 110806
a 60402
F 10409
A 100705
d 60705
D 60001
d 21007
f 60106
D 01100
D 50510
D 100103
D 71109
a 110803
a 90708
> 80008
a 80200
d 20410
d 10111
a 10200
a 11103
a 70308
D 40906
a 21005
D 10601
{ 100900
a 100309
d 21000
D 100510
D 100607
a 30401
D 70503
{ 51103
a 00507
D 30811
a 10310
Y 110206
d 90302
p 80806
d 20809
D 01000
A 41008
a 90604
a 91106
D 81104
A 61110
a 71110
M 110603
O 10101
a 61003
D 60405
+ 100706
d 80100
d 70511
a 110008
a 50601
A 111007
D 91104
a 61101
A 90205
d 100602
d 10010
A 20701
d 10107
A 90407
d 91008
d 100109
d 110210
a 71009
d 40305
d 80406
A 60310
D 60507
D 100911
d 30506
d 00909
D 60204
a 00809
D 40410
d 30801
A 70904
a 00606
D 90111
A 20401
a 70806
A 10610
d 40405
a 10808
d 100800
D 60303
d 30206
d 10904
A 60709
A 110202
D 90807
a 10505
D 10111
d 60905
a 30801
d 110609
a 70603
A 110310
A 101101
D 100403
d 30507
d 110405
p 50605
d 61008
a 11005
d 00904
d 00901
a 90002
D 40403
d 60600
5 100903
d 110000
A 10005
d 60806
D 30606
d 50511
x 00809
a 91101
d 111006
* 100805
a 100000
a 80900
A 110407
A 50606
d 20711
d 100909
A 80310
A 00200
v 20111
r 50311
J 61110
A 70903
D 10502
k 30309
D 81001
a 40000
D 51104
a 00601
d 80007
D 80800
d 80302
A 100505
a 01107
A 110803
I 70701
A 90901
a 10704
o 30310
A 60810
a 40604
F 21003
D 90101
d 70110
d 90901
a 90906
D 70601
a 50110
A 80505
D 00505
d 00604
a 80504
o 81104
a 20906
A 60200
A 110205
a 30910
D 70302
A 00906
2 50908
A 00205
a 60500
A 10607
d 40303
+ 80801
A 81104
A 40600
D 21003
D 80307
y 101004
D 00911
d 110103
a 50605
@ 00501
D 110810
a 110103
D 110108
A 90807
n 70608
D 20610
d 51107
D 90503
d 40910
D 70701
a 20206
a 00903
D 110204
d 50502
a 41010
D 20501
A 90807
a 00207
A 110109
d 70710
d 91108
D 60807
D 100407
d 31105
A 21107
x 110802
b 00309
A 30508
D 20005
d 40509
d 100908
D 40100
A 90102
D 100104
d 100102
d 50905
d 70108
D 00402
A 81008
D 60501
d 70011
A 91102
a 50802
_ 110209
d 50909
& 80505
a 10410
A 50403
a 40611
D 20508
A 110510
d 70102
b 80904
D 30510
A 30108
o 50801
a 100807
a 60610
X 40204
D 60308
d 70411
d 40704
a 60908
a 70911
T 60206
- 40810
D 21110
d 90909
d 60202
d 30106
d 81110
A 00708
q 70701
a 90100
d 20507
a 31008
A 60609
D 81103
A 50101
D 30507
A 81000
A 111111
D 61007
a 100710
A 40703
d 30600
a 71101
d 60502
a 100710
A 70803
A 20210
d 20009
d 40201
A 40303
; 60507
a 100104
A 20703
a 40900
D 01100
d 10407
d 90508
A 30002
d 40705
$ 00710
D 40000
d 11007
D 60302
d 41008
. 100501
a 30911
a 110107
D 41101
D 30700
D 40804
D 90505
d 80010
d 60001
a 21005
d 00606
D 80100
a 80206
: 111103
A 100509
h 70709
A 110703
k 50911
A 40805
A 50909
a 101003
u 10604
H 60603
A 90802
d 100709
D 110911
d 10807
d 91111
2 80100
D 80210
a 80306
d 90605
a 110601
D 100411
a 30705
d 00906
1 20301
7 70701
! 70204
a 01101
A 40908
D 40903
d 70103
D 50505
Z 100911
D 21101
, 80811
d 20501
a 50808
\ 70406
D 50911
D 100211
6 111110
a 10302
A 30806
a 100509
d 90703
d 00206
d 30201
d 100404
A 60202
m 00201
D 00201
a 10200
D 30008
d 80107
D 00600
a 70010
A 100207
d 00706
d 30603
d 60507
A 20707
A 100801
d 01103
a 20411
a 110504
D 00208
A 110302
D 70808
p 11111
D 111109
A 100204
A 100301
A 100007
D 50104
a 30108
a 50703
A 100608
d 20700
D 90905
D 10505
D 70402
d 80201
d 70205
D 111006
A 00507
D 80503
A 70210
d 10603
g 80311
A 40202
A 110308
d 90706
A 00203
D 40011
A 41000
# 80301
- 80308
D 01003
A 20604
r 50408
a 00111
a 40405
4 20501
D 80805
a 80102
A 90408
a 00306
a 20800
A 61102
d 40703
B 30911
a 20811
D 20907
B 80803
d 00011
d 20106
a 110811
A 10803
D 110606
a 101102
a 41107
R 30003
a 110701
D 111107
R 10809
a 80204
d 100705
a 40707
d 00910
z 110601
D 70304
d 50905
d 61003
A 70701
D 90504
d 50401
A 90304
d 100206
9 40309
x 30708
D 30106
d 21103
A 60100
d 90003
D 110500
D 90402
y 110300
d 80209
d 41010
A 80102
A 21005
A 100406
D 20708
D 20704
d 81002
c 110701
d 60004
d 21009
d 101107
d 50509
D 20507
A 30307
A 80207
< 20401
D 00111
d 90302
A 90708
r 90907
d 80411
d 10910
d 111109
a 71100
D 50305
a 110800
a 50801
4 50302
a 60601
A 60704
D 10606
d 10604
A 40209
F 50505
d 40902
a 100011
d 80601
A 90503
A 40602
a 70806
D 71106
a 60308
A 00300
i 40911
a 110005
j 40011
\ 10903
A 50708
a 90502
d 20907
a 20909
d 111006
d 10511
D 30710
A 80611
a 00501
D 50805
A 10611
d 51008
d 101101
A 50806
D 10903
D 40608
a 20910
D 90607
A 20703
A 10405
a 80309
A 70709
A 40708
A 101008
A 80308
A 10702
D 30502
a 50001
d 10800
a 90003
a 101101
D 20011
\ 00105
D 50303
D 00100
2 110811
d 40407
A 00104
A 40707
g 60801
D 80303
( 100807
X 00009
m 50501
a 40811
D 80406
d 41110
A 00207
D 40300
A 40706
a 00008
d 30108
d 110604
D 91009
D 20810
D 30300
D 100211
A 100102
s 91107
d 60807
d 91101
a 01008
E 10905
D 101006
a 30501
d 11103
A 60205
d 50807
a 101104
A 20304
d 60911
D 80101
D 40602
A 80906
" 50209
A 70201
a 50809
D 01100
s 60111
D 110104
d 90005
S 90509
7 20305
d 41110
D 50404
D 70504
a 80711
a 41007
> 31106
w 80207
d 100810
O 00308
d 111010
A 10005
D 01009
d 101001
A 40505
D 110307
A 00909
A 20401
a 30209
A 50701
d 10305
d 100310
a 90710
m 00101
a 101110
2 01111
A 110211
A 51011
a 91005
A 30304
d 40209
d 100702
d 60507
D 90506
d 30510
A 10308
D 50505
a 110603
a 80103
d 40505
D 100507
D 50109
D 00906
d 40205
d 50809
A 00911
D 90001
d 100804
d 11000
A 30411
" 60211
D 40010
A 50404
d 00607
a 90404
A 110706
A 110010
A 40303
d 110406
a 10010
d 90504
d 30603
a 90307
V 81108
a 80007
A 110004
A 70905
A 41010
D 20310
> 20702
d 100508
a 60011
a 100806
H 30106
a 00411
A 20603
A 90401
a 110010
D 30503
D 40501
A 50203
d 20201
d 20300
A 80309
a 10910
a 40201
A 71006
A 80208
d 30406
A 20210
R 01105
a 30309
d 110209
n 10611
d 60801
D 90407
A 21101
A 81108
D 20700
D 110104
d 70601
a 20803
A 01003
A 80102
D 00702
a 21107
A 30901
D 90002
a 10408
m 50903
A 80101
d 00108
D 30809
D 40308
D 110109
D 20709
A 60500
a 70608
D 100004
d 90700
a 50310
a 60510
a 40702
a 81004
d 100008
D 100904
a 30804
D 00511
a 70309
D 100402
a 60900
s 50309
d 40201
a 30701
a 111106
d 00805
a 70701
